episode,timestamp,eps,alphaCap,total_reward,win,steps,episode_duration_s,q_max,q_mean
9653,2026-05-16T12:25:46.766,0.317350,0.000478,10.200000,0,4,4.544,1.154894,-3.523322
9654,2026-05-16T12:25:51.032,0.317300,0.000478,10.600000,0,4,3.530,1.154581,-3.534572
9655,2026-05-16T12:25:55.082,0.317250,0.000478,10.600000,0,4,3.324,1.153329,-3.537028
9656,2026-05-16T12:25:59.668,0.317200,0.000478,8.200000,0,3,3.830,4.233175,-2.473589
9657,2026-05-16T12:26:02.637,0.317150,0.000478,0.400000,0,2,2.233,12.207561,-2.110546
9658,2026-05-16T12:26:07.239,0.317100,0.000478,11.200000,0,4,3.702,1.175039,-3.517855
9659,2026-05-16T12:26:11.841,0.317050,0.000478,8.200000,0,3,3.715,4.173974,-2.444555
9660,2026-05-16T12:26:15.905,0.317000,0.000478,-2.000000,0,1,3.195,14.772961,-1.532068
9661,2026-05-16T12:26:19.890,0.316950,0.000478,-2.000000,0,1,3.160,14.731382,-1.531362
9662,2026-05-16T12:26:22.750,0.316900,0.000478,0.800000,0,2,1.734,12.115055,-2.112723
9663,2026-05-16T12:26:27.504,0.316850,0.000478,11.200000,0,4,3.924,1.197416,-3.525943
9664,2026-05-16T12:26:32.318,0.316800,0.000478,7.800000,0,3,3.933,4.161949,-2.456527
9665,2026-05-16T12:26:35.031,0.316750,0.000478,0.800000,0,2,1.757,12.095654,-2.126594
9666,2026-05-16T12:26:39.750,0.316700,0.000478,10.200000,0,4,3.796,1.186528,-3.531564
9667,2026-05-16T12:26:42.877,0.316650,0.000478,0.800000,0,2,2.246,12.002892,-2.123349
9668,2026-05-16T12:26:46.882,0.316600,0.000478,-1.600000,0,1,3.220,14.707910,-1.533570
9669,2026-05-16T12:26:49.234,0.316550,0.000478,0.400000,0,2,1.562,12.079569,-2.125754
9670,2026-05-16T12:26:53.194,0.316500,0.000478,-1.600000,0,1,3.084,14.740011,-1.532677
9671,2026-05-16T12:26:55.257,0.316450,0.000478,0.900000,0,2,1.153,12.023423,-2.123762
9672,2026-05-16T12:26:59.235,0.316400,0.000478,-2.000000,0,1,3.101,14.716382,-1.530621
9673,2026-05-16T12:27:02.421,0.316350,0.000478,10.600000,0,4,2.431,1.163646,-3.419342
9674,2026-05-16T12:27:06.892,0.316300,0.000478,8.200000,0,3,3.683,4.170099,-2.416036
9675,2026-05-16T12:27:10.869,0.316250,0.000478,-1.600000,0,1,2.921,14.715409,-1.539230
9676,2026-05-16T12:27:15.315,0.316200,0.000478,10.200000,0,4,3.615,1.158487,-3.419071
9677,2026-05-16T12:27:17.356,0.316150,0.000478,0.800000,0,2,1.177,12.062162,-2.143339
9678,2026-05-16T12:27:21.348,0.316100,0.000478,-1.500000,0,1,3.201,14.707331,-1.548166
9679,2026-05-16T12:27:25.638,0.316050,0.000478,10.200000,0,4,3.514,1.154189,-3.433812
9680,2026-05-16T12:27:29.805,0.316000,0.000478,10.200000,0,4,3.421,1.150394,-3.434095
9681,2026-05-16T12:27:33.483,0.315950,0.000478,-1.600000,0,1,2.927,14.719712,-1.544661
9682,2026-05-16T12:27:37.288,0.315900,0.000478,-1.600000,0,1,3.074,14.720487,-1.543212
9683,2026-05-16T12:27:40.383,0.315850,0.000478,0.400000,0,2,2.364,12.018428,-2.129180
9684,2026-05-16T12:27:44.109,0.315800,0.000478,-2.000000,0,1,3.004,14.715138,-1.537055
9685,2026-05-16T12:27:47.966,0.315750,0.000478,-1.600000,0,1,3.143,14.719800,-1.535256
9686,2026-05-16T12:27:50.480,0.315700,0.000478,1.400000,0,2,1.755,12.053382,-2.118835
9687,2026-05-16T12:27:54.688,0.315650,0.000478,10.600000,0,4,3.480,1.116173,-3.385607
9688,2026-05-16T12:27:58.918,0.315600,0.000478,10.600000,0,4,3.506,1.106593,-3.381805
9689,2026-05-16T12:28:03.396,0.315550,0.000478,10.600000,0,4,3.789,1.101697,-3.390068
9690,2026-05-16T12:28:07.371,0.315500,0.000478,-1.600000,0,1,3.144,14.722944,-1.536899
9691,2026-05-16T12:28:11.900,0.315450,0.000478,11.200000,0,4,3.653,1.098514,-3.422168
9692,2026-05-16T12:28:16.171,0.315400,0.000478,8.200000,0,3,3.493,4.221816,-2.483974
9693,2026-05-16T12:28:20.323,0.315350,0.000478,11.200000,0,4,3.434,1.091206,-3.464835
9694,2026-05-16T12:28:24.138,0.315300,0.000478,-1.000000,0,1,3.121,14.720613,-1.544617
9695,2026-05-16T12:28:28.164,0.315250,0.000478,10.600000,0,4,3.285,1.086743,-3.458611
9696,2026-05-16T12:28:30.666,0.315200,0.000478,0.800000,0,2,1.712,12.040017,-2.130410
9697,2026-05-16T12:28:34.440,0.315150,0.000478,-1.600000,0,1,3.058,14.719573,-1.534828
9698,2026-05-16T12:28:38.176,0.315100,0.000478,-1.600000,0,1,3.021,14.719565,-1.534198
9699,2026-05-16T12:28:42.016,0.315050,0.000478,-2.000000,0,1,3.134,14.724293,-1.534126
9700,2026-05-16T12:28:44.934,0.315000,0.000478,10.600000,0,4,2.220,1.084794,-3.453038
9701,2026-05-16T12:28:47.381,0.314950,0.000478,0.400000,0,2,1.742,12.038370,-2.118128
9702,2026-05-16T12:28:51.620,0.314900,0.000478,11.200000,0,4,3.533,1.085565,-3.462786
9703,2026-05-16T12:28:55.901,0.314850,0.000478,11.200000,0,4,3.566,1.106374,-3.474872
9704,2026-05-16T12:28:59.676,0.314800,0.000478,-1.600000,0,1,3.081,14.725730,-1.542613
9705,2026-05-16T12:29:03.643,0.314750,0.000478,10.200000,0,4,3.272,1.128946,-3.464037
9706,2026-05-16T12:29:08.012,0.314700,0.000478,7.800000,0,3,3.661,4.135713,-2.455460
9707,2026-05-16T12:29:11.890,0.314650,0.000478,-1.600000,0,1,3.129,14.724956,-1.541289
9708,2026-05-16T12:29:15.675,0.314600,0.000478,-2.000000,0,1,3.057,14.726645,-1.540962
9709,2026-05-16T12:29:19.757,0.314550,0.000478,8.200000,0,3,3.362,4.137491,-2.455166
9710,2026-05-16T12:29:23.960,0.314500,0.000478,8.200000,0,3,3.487,4.132850,-2.454926
9711,2026-05-16T12:29:26.533,0.314450,0.000478,0.800000,0,2,1.860,12.040736,-2.120277
9712,2026-05-16T12:29:30.377,0.314400,0.000478,-1.600000,0,1,3.143,14.721780,-1.537632
9713,2026-05-16T12:29:34.523,0.314350,0.000478,11.200000,0,4,3.441,1.101445,-3.466990
9714,2026-05-16T12:29:38.793,0.314300,0.000478,8.200000,0,3,3.570,4.170693,-2.462471
9715,2026-05-16T12:29:40.671,0.314250,0.000478,0.800000,0,2,1.079,12.038790,-2.123864
9716,2026-05-16T12:29:43.744,0.314200,0.000478,10.200000,0,4,2.365,1.091703,-3.458812
9717,2026-05-16T12:29:47.915,0.314150,0.000478,10.600000,0,4,3.437,1.090563,-3.439509
9718,2026-05-16T12:29:50.379,0.314100,0.000478,0.800000,0,2,1.715,12.040715,-2.118752
9719,2026-05-16T12:29:54.272,0.314050,0.000478,-1.500000,0,1,3.175,14.720158,-1.536193
9720,2026-05-16T12:29:58.637,0.314000,0.000478,11.200000,0,4,3.630,1.102039,-3.439936
9721,2026-05-16T12:30:02.530,0.313950,0.000478,-1.600000,0,1,3.173,14.727085,-1.538551
9722,2026-05-16T12:30:06.363,0.313900,0.000478,-1.600000,0,1,3.063,14.723071,-1.537305
9723,2026-05-16T12:30:10.676,0.313850,0.000478,11.200000,0,4,3.565,1.116872,-3.447216
9724,2026-05-16T12:30:15.113,0.313800,0.000478,8.200000,0,3,3.725,4.166193,-2.467672
9725,2026-05-16T12:30:17.652,0.313750,0.000478,0.900000,0,2,1.773,12.040133,-2.116889
9726,2026-05-16T12:30:21.505,0.313700,0.000478,-2.000000,0,1,3.125,14.720947,-1.532518
9727,2026-05-16T12:30:25.161,0.313650,0.000478,-1.600000,0,1,2.941,14.723087,-1.533332
9728,2026-05-16T12:30:28.940,0.313600,0.000478,-2.000000,0,1,3.065,14.723988,-1.533836
9729,2026-05-16T12:30:32.888,0.313550,0.000478,10.600000,0,4,3.235,1.114139,-3.440357
9730,2026-05-16T12:30:35.689,0.313500,0.000478,0.800000,0,2,2.085,12.040738,-2.117351
9731,2026-05-16T12:30:39.580,0.313450,0.000478,-1.600000,0,1,3.105,14.725383,-1.532565
9732,2026-05-16T12:30:42.190,0.313400,0.000478,0.800000,0,2,1.891,12.034692,-2.119447
9733,2026-05-16T12:30:46.389,0.313350,0.000478,10.200000,0,4,3.458,1.112406,-3.441527
9734,2026-05-16T12:30:49.376,0.313300,0.000478,0.800000,0,2,2.259,12.036537,-2.127318
9735,2026-05-16T12:30:54.003,0.313250,0.000478,10.200000,0,4,3.845,1.113241,-3.446452
9736,2026-05-16T12:30:58.283,0.313200,0.000478,10.600000,0,4,3.553,1.116850,-3.452113
9737,2026-05-16T12:31:00.726,0.313150,0.000478,0.800000,0,2,1.714,12.029490,-2.131347
9738,2026-05-16T12:31:05.056,0.313100,0.000478,10.200000,0,4,3.596,1.098226,-3.434579
9739,2026-05-16T12:31:06.831,0.313050,0.000478,0.800000,0,2,1.066,12.037302,-2.129915
9740,2026-05-16T12:31:10.718,0.313000,0.000478,-1.600000,0,1,3.167,14.721306,-1.533924
9741,2026-05-16T12:31:14.870,0.312950,0.000478,10.600000,0,4,3.424,1.080526,-3.419798
9742,2026-05-16T12:31:19.022,0.312900,0.000478,11.200000,0,4,3.447,1.085828,-3.417334
9743,2026-05-16T12:31:22.858,0.312850,0.000478,-1.500000,0,1,3.110,14.723826,-1.533715
9744,2026-05-16T12:31:24.649,0.312800,0.000478,0.800000,0,2,1.063,12.037499,-2.139667
9745,2026-05-16T12:31:28.508,0.312750,0.000478,-1.600000,0,1,3.127,14.716855,-1.533533
9746,2026-05-16T12:31:32.331,0.312700,0.000478,-1.600000,0,1,3.116,14.714044,-1.532771
9747,2026-05-16T12:31:36.663,0.312650,0.000478,10.600000,0,4,3.610,1.122992,-3.409246
9748,2026-05-16T12:31:40.858,0.312600,0.000478,10.600000,0,4,3.491,1.136923,-3.417562
9749,2026-05-16T12:31:44.888,0.312550,0.000478,11.200000,0,4,3.314,1.150989,-3.425182
9750,2026-05-16T12:31:49.065,0.312500,0.000478,11.200000,0,4,3.467,1.153312,-3.431410
9751,2026-05-16T12:31:53.468,0.312450,0.000478,11.200000,0,4,3.702,1.148830,-3.436683
9752,2026-05-16T12:31:58.037,0.312400,0.000478,13.000000,0,5,3.868,1.421874,-4.136529
9753,2026-05-16T12:32:01.856,0.312350,0.000478,-2.000000,0,1,3.122,14.712163,-1.537289
9754,2026-05-16T12:32:06.775,0.312300,0.000478,10.600000,0,4,4.199,1.128853,-3.437868
9755,2026-05-16T12:32:11.293,0.312250,0.000478,11.200000,0,4,3.762,1.102226,-3.423118
9756,2026-05-16T12:32:15.239,0.312200,0.000478,-1.600000,0,1,3.184,14.717370,-1.529904
9757,2026-05-16T12:32:17.709,0.312150,0.000478,0.400000,0,2,1.728,12.029688,-2.110603
9758,2026-05-16T12:32:21.891,0.312100,0.000478,8.200000,0,3,3.447,4.397186,-2.490199
9759,2026-05-16T12:32:24.976,0.312050,0.000478,0.400000,0,2,2.348,12.050703,-2.105891
9760,2026-05-16T12:32:28.525,0.312000,0.000478,-1.500000,0,1,2.828,14.724588,-1.531042
9761,2026-05-16T12:32:33.123,0.311950,0.000478,8.200000,0,3,3.853,4.235055,-2.476320
9762,2026-05-16T12:32:37.498,0.311900,0.000478,8.200000,0,3,3.642,4.131317,-2.466221
9763,2026-05-16T12:32:41.746,0.311850,0.000478,8.200000,0,3,3.500,4.214477,-2.458802
9764,2026-05-16T12:32:44.669,0.311800,0.000478,0.400000,0,2,2.217,12.035962,-2.117317
9765,2026-05-16T12:32:48.445,0.311750,0.000478,-1.600000,0,1,3.065,14.720564,-1.538233
9766,2026-05-16T12:32:52.308,0.311700,0.000478,-1.600000,0,1,3.146,14.718746,-1.538136
9767,2026-05-16T12:32:57.222,0.311650,0.000478,13.000000,0,5,4.182,1.354235,-4.062575
9768,2026-05-16T12:33:02.206,0.311600,0.000478,13.000000,0,5,4.229,1.349601,-4.080152
9769,2026-05-16T12:33:04.506,0.311550,0.000478,0.800000,0,2,1.556,12.035320,-2.136616
9770,2026-05-16T12:33:07.002,0.311500,0.000478,0.800000,0,2,1.729,12.038780,-2.138509
9771,2026-05-16T12:33:12.122,0.311450,0.000478,10.600000,0,4,4.194,1.100281,-3.410933
9772,2026-05-16T12:33:16.155,0.311400,0.000478,-1.600000,0,1,3.071,14.715868,-1.545000
9773,2026-05-16T12:33:20.105,0.311350,0.000478,-2.000000,0,1,3.209,14.720490,-1.544498
9774,2026-05-16T12:33:22.697,0.311300,0.000478,0.800000,0,2,1.775,12.040025,-2.130897
9775,2026-05-16T12:33:26.958,0.311250,0.000478,10.200000,0,4,3.456,1.174207,-3.418387
9776,2026-05-16T12:33:28.682,0.311200,0.000478,0.800000,0,2,0.909,12.036694,-2.123668
9777,2026-05-16T12:33:32.460,0.311150,0.000478,-1.600000,0,1,2.921,14.720025,-1.533753
9778,2026-05-16T12:33:36.510,0.311100,0.000478,8.200000,0,3,3.362,4.160207,-2.473005
9779,2026-05-16T12:33:40.722,0.311050,0.000478,7.800000,0,3,3.510,4.137101,-2.476854
9780,2026-05-16T12:33:44.533,0.311000,0.000478,-1.500000,0,1,3.095,14.429110,-1.511521
9781,2026-05-16T12:33:48.404,0.310950,0.000478,-1.600000,0,1,3.180,14.451519,-1.513071
9782,2026-05-16T12:33:50.835,0.310900,0.000478,0.800000,0,2,1.723,12.034753,-2.135102
9783,2026-05-16T12:33:54.777,0.310850,0.000478,-1.600000,0,1,3.196,14.733968,-1.537882
9784,2026-05-16T12:33:58.667,0.310800,0.000478,-1.600000,0,1,3.135,14.670357,-1.536632
9785,2026-05-16T12:34:02.960,0.310750,0.000478,10.600000,0,4,3.513,1.077652,-3.469998
9786,2026-05-16T12:34:07.209,0.310700,0.000478,10.600000,0,4,3.518,1.040427,-3.472008
9787,2026-05-16T12:34:11.278,0.310650,0.000478,10.600000,0,4,3.350,1.041757,-3.441157
9788,2026-05-16T12:34:15.451,0.310600,0.000478,7.800000,0,3,3.456,4.179337,-2.449631
9789,2026-05-16T12:34:18.600,0.310550,0.000478,0.800000,0,2,2.329,11.980399,-2.115824
9790,2026-05-16T12:34:23.123,0.310500,0.000478,10.200000,0,4,3.755,1.205215,-3.419926
9791,2026-05-16T12:34:27.705,0.310450,0.000478,10.200000,0,4,3.862,1.225950,-3.415529
9792,2026-05-16T12:34:30.137,0.310400,0.000478,0.800000,0,2,1.711,11.985187,-2.122572
9793,2026-05-16T12:34:34.313,0.310350,0.000478,10.600000,0,4,3.440,1.242252,-3.408843
9794,2026-05-16T12:34:38.089,0.310300,0.000478,-2.000000,0,1,3.048,14.647615,-1.537842
9795,2026-05-16T12:34:41.859,0.310250,0.000478,-1.000000,0,1,3.057,14.619028,-1.536261
9796,2026-05-16T12:34:45.690,0.310200,0.000478,-2.000000,0,1,3.100,14.568440,-1.533920
9797,2026-05-16T12:34:53.010,0.310150,0.000478,13.000000,0,5,6.611,1.411701,-4.134480
9798,2026-05-16T12:34:55.438,0.310100,0.000478,0.800000,0,2,1.724,11.986820,-2.138324
9799,2026-05-16T12:34:59.226,0.310050,0.000478,-1.600000,0,1,3.056,14.571130,-1.539463
9800,2026-05-16T12:35:03.022,0.310000,0.000478,-2.000000,0,1,3.076,14.529882,-1.538206
9801,2026-05-16T12:35:06.871,0.309950,0.000478,-2.000000,0,1,3.126,14.524463,-1.538666
9802,2026-05-16T12:35:10.657,0.309900,0.000478,-2.000000,0,1,3.052,14.562463,-1.540738
9803,2026-05-16T12:35:14.897,0.309850,0.000478,8.200000,0,3,3.517,4.187257,-2.464906
9804,2026-05-16T12:35:19.554,0.309800,0.000478,10.600000,0,4,3.960,1.043708,-3.434859
9805,2026-05-16T12:35:21.316,0.309750,0.000478,0.800000,0,2,1.049,11.999704,-2.126437
9806,2026-05-16T12:35:25.515,0.309700,0.000478,10.600000,0,4,3.486,1.067842,-3.423693
9807,2026-05-16T12:35:29.755,0.309650,0.000478,10.600000,0,4,3.512,1.083604,-3.419669
9808,2026-05-16T12:35:34.233,0.309600,0.000478,8.200000,0,3,3.754,4.187325,-2.457970
9809,2026-05-16T12:35:38.369,0.309550,0.000478,10.200000,0,4,3.410,1.106108,-3.406596
9810,2026-05-16T12:35:42.504,0.309500,0.000478,8.200000,0,3,3.412,4.197333,-2.449692
9811,2026-05-16T12:35:46.524,0.309450,0.000478,10.200000,0,4,3.293,1.118661,-3.406224
9812,2026-05-16T12:35:51.032,0.309400,0.000478,10.200000,0,4,3.763,1.120616,-3.413760
9813,2026-05-16T12:35:55.699,0.309350,0.000478,7.800000,0,3,3.691,4.215309,-2.444189
9814,2026-05-16T12:35:59.353,0.309300,0.000478,10.600000,0,4,2.913,1.130971,-3.379360
9815,2026-05-16T12:36:01.119,0.309250,0.000478,0.800000,0,2,1.061,11.992961,-2.128041
9816,2026-05-16T12:36:04.382,0.309200,0.000478,0.800000,0,2,2.522,11.982215,-2.127409
9817,2026-05-16T12:36:08.298,0.309150,0.000478,-1.600000,0,1,3.188,14.561929,-1.542608
9818,2026-05-16T12:36:12.285,0.309100,0.000478,10.600000,0,4,3.217,1.104320,-3.381279
9819,2026-05-16T12:36:16.074,0.309050,0.000478,-1.600000,0,1,3.074,14.568952,-1.547513
9820,2026-05-16T12:36:18.588,0.309000,0.000478,0.800000,0,2,1.778,11.981678,-2.131778
9821,2026-05-16T12:36:20.239,0.308950,0.000478,0.800000,0,2,0.910,11.990293,-2.132716
9822,2026-05-16T12:36:24.511,0.308900,0.000478,10.600000,0,4,3.502,1.088289,-3.390050
9823,2026-05-16T12:36:29.258,0.308850,0.000478,13.000000,0,5,4.022,1.324255,-4.115618
9824,2026-05-16T12:36:32.867,0.308800,0.000478,-1.600000,0,1,2.886,14.567986,-1.540605
9825,2026-05-16T12:36:37.031,0.308750,0.000478,10.200000,0,4,3.467,1.095544,-3.455939
9826,2026-05-16T12:36:41.236,0.308700,0.000478,10.200000,0,4,3.514,1.111512,-3.478027
9827,2026-05-16T12:36:43.681,0.308650,0.000478,0.800000,0,2,1.743,11.996702,-2.146494
9828,2026-05-16T12:36:47.831,0.308600,0.000478,8.200000,0,3,3.439,4.202532,-2.494283
9829,2026-05-16T12:36:49.588,0.308550,0.000478,0.900000,0,2,1.044,11.982885,-2.145721
9830,2026-05-16T12:36:53.774,0.308500,0.000478,11.200000,0,4,3.485,1.127693,-3.523225
9831,2026-05-16T12:36:57.809,0.308450,0.000478,8.200000,0,3,3.307,4.177580,-2.493174
9832,2026-05-16T12:37:02.152,0.308400,0.000478,10.600000,0,4,3.588,1.119218,-3.537486
9833,2026-05-16T12:37:06.294,0.308350,0.000478,8.200000,0,3,3.431,4.200811,-2.483102
9834,2026-05-16T12:37:10.078,0.308300,0.000478,-1.000000,0,1,3.069,14.568372,-1.532214
9835,2026-05-16T12:37:13.904,0.308250,0.000478,-1.600000,0,1,3.113,14.571600,-1.532948
9836,2026-05-16T12:37:17.713,0.308200,0.000478,-1.600000,0,1,3.077,14.572481,-1.533363
9837,2026-05-16T12:37:21.928,0.308150,0.000478,11.200000,0,4,3.519,1.110254,-3.526465
9838,2026-05-16T12:37:23.732,0.308100,0.000478,0.800000,0,2,1.052,11.984144,-2.122586
9839,2026-05-16T12:37:27.331,0.308050,0.000478,-1.600000,0,1,2.895,14.566078,-1.537696
9840,2026-05-16T12:37:31.696,0.308000,0.000478,7.800000,0,3,3.657,4.191352,-2.467206
9841,2026-05-16T12:37:33.564,0.307950,0.000478,0.900000,0,2,1.159,11.991274,-2.123495
9842,2026-05-16T12:37:35.334,0.307900,0.000478,0.800000,0,2,1.052,11.986025,-2.118626
9843,2026-05-16T12:37:39.516,0.307850,0.000478,8.200000,0,3,3.476,4.289055,-2.455153
9844,2026-05-16T12:37:43.738,0.307800,0.000478,8.200000,0,3,3.520,4.297365,-2.449971
9845,2026-05-16T12:37:47.512,0.307750,0.000478,-2.000000,0,1,3.068,14.556821,-1.535737
9846,2026-05-16T12:37:51.359,0.307700,0.000478,-1.500000,0,1,3.119,14.544645,-1.534477
9847,2026-05-16T12:37:55.601,0.307650,0.000478,10.600000,0,4,3.515,1.043440,-3.447989
9848,2026-05-16T12:37:59.274,0.307600,0.000478,-1.600000,0,1,2.949,14.591744,-1.540217
9849,2026-05-16T12:38:03.137,0.307550,0.000478,-2.000000,0,1,3.068,14.583549,-1.540038
9850,2026-05-16T12:38:04.956,0.307500,0.000478,0.800000,0,2,1.066,11.978961,-2.111898
9851,2026-05-16T12:38:07.311,0.307450,0.000478,0.400000,0,2,1.608,11.992634,-2.115412
9852,2026-05-16T12:38:11.152,0.307400,0.000478,-1.600000,0,1,3.108,14.567861,-1.541057
9853,2026-05-16T12:38:13.463,0.307350,0.000478,0.400000,0,2,1.616,11.989118,-2.117455
9854,2026-05-16T12:38:18.489,0.307300,0.000478,11.200000,0,4,4.300,1.051841,-3.456154
9855,2026-05-16T12:38:20.182,0.307250,0.000478,0.800000,0,2,0.962,11.986437,-2.116590
9856,2026-05-16T12:38:23.879,0.307200,0.000478,-1.000000,0,1,2.955,14.564861,-1.539480
9857,2026-05-16T12:38:25.705,0.307150,0.000478,0.800000,0,2,1.096,11.995897,-2.118421
9858,2026-05-16T12:38:28.162,0.307100,0.000478,0.800000,0,2,1.714,11.975861,-2.116764
9859,2026-05-16T12:38:31.767,0.307050,0.000478,-1.600000,0,1,2.878,14.556062,-1.531795
9860,2026-05-16T12:38:34.238,0.307000,0.000478,0.800000,0,2,1.717,11.990952,-2.118840
9861,2026-05-16T12:38:38.275,0.306950,0.000478,10.200000,0,4,3.318,1.061044,-3.408674
9862,2026-05-16T12:38:42.111,0.306900,0.000478,-1.600000,0,1,3.111,14.565136,-1.529323
9863,2026-05-16T12:38:43.893,0.306850,0.000478,0.800000,0,2,1.060,11.980998,-2.125207
9864,2026-05-16T12:38:48.271,0.306800,0.000478,11.200000,0,4,3.653,1.109580,-3.404692
9865,2026-05-16T12:38:52.416,0.306750,0.000478,8.200000,0,3,3.429,4.260044,-2.423203
9866,2026-05-16T12:38:56.868,0.306700,0.000478,8.200000,0,3,3.714,4.274188,-2.434899
9867,2026-05-16T12:39:00.654,0.306650,0.000478,-2.000000,0,1,3.058,14.562902,-1.543366
9868,2026-05-16T12:39:04.748,0.306600,0.000478,-1.600000,0,1,3.365,14.558202,-1.544094
9869,2026-05-16T12:39:06.548,0.306550,0.000478,0.800000,0,2,1.069,11.984237,-2.135798
9870,2026-05-16T12:39:10.324,0.306500,0.000478,-2.000000,0,1,3.074,14.559781,-1.547074
9871,2026-05-16T12:39:13.966,0.306450,0.000478,-1.600000,0,1,2.932,14.565556,-1.547704
9872,2026-05-16T12:39:17.049,0.306400,0.000478,11.200000,0,4,2.366,1.161844,-3.452302
9873,2026-05-16T12:39:21.435,0.306350,0.000478,8.200000,0,3,3.642,4.225859,-2.457054
9874,2026-05-16T12:39:25.618,0.306300,0.000478,8.200000,0,3,3.469,4.211649,-2.456797
9875,2026-05-16T12:39:29.401,0.306250,0.000478,10.600000,0,4,3.041,1.163612,-3.453428
9876,2026-05-16T12:39:33.540,0.306200,0.000478,10.600000,0,4,3.422,1.144153,-3.461904
9877,2026-05-16T12:39:37.304,0.306150,0.000478,-1.600000,0,1,3.071,14.572394,-1.531730
9878,2026-05-16T12:39:41.163,0.306100,0.000478,-1.600000,0,1,3.141,14.562673,-1.530553
9879,2026-05-16T12:39:42.965,0.306050,0.000478,0.800000,0,2,1.060,11.981940,-2.130287
9880,2026-05-16T12:39:46.645,0.306000,0.000478,-1.600000,0,1,2.964,14.566214,-1.529740
9881,2026-05-16T12:39:50.689,0.305950,0.000478,10.200000,0,4,3.308,1.117090,-3.463041
9882,2026-05-16T12:39:55.101,0.305900,0.000478,8.200000,0,3,3.697,4.196930,-2.454605
9883,2026-05-16T12:39:59.019,0.305850,0.000478,-2.000000,0,1,3.186,14.565277,-1.533961
9884,2026-05-16T12:40:03.341,0.305800,0.000478,11.200000,0,4,3.606,1.111344,-3.481222
9885,2026-05-16T12:40:05.189,0.305750,0.000478,0.800000,0,2,1.124,11.987845,-2.121104
9886,2026-05-16T12:40:06.976,0.305700,0.000478,0.900000,0,2,1.069,11.996151,-2.119405
9887,2026-05-16T12:40:10.975,0.305650,0.000478,10.600000,0,4,3.281,1.115221,-3.460836
9888,2026-05-16T12:40:14.765,0.305600,0.000478,-2.000000,0,1,3.073,14.560664,-1.538346
9889,2026-05-16T12:40:17.205,0.305550,0.000478,0.800000,0,2,1.745,11.990227,-2.115198
9890,2026-05-16T12:40:21.459,0.305500,0.000478,10.600000,0,4,3.511,1.133580,-3.446159
9891,2026-05-16T12:40:25.099,0.305450,0.000478,-2.000000,0,1,2.928,14.558949,-1.541291
9892,2026-05-16T12:40:28.836,0.305400,0.000478,-2.000000,0,1,3.050,14.558940,-1.541510
9893,2026-05-16T12:40:30.615,0.305350,0.000478,0.400000,0,2,1.070,11.989830,-2.129821
9894,2026-05-16T12:40:32.231,0.305300,0.000478,0.400000,0,2,0.895,11.991082,-2.132938
9895,2026-05-16T12:40:36.398,0.305250,0.000478,8.200000,0,3,3.450,4.193515,-2.447888
9896,2026-05-16T12:40:40.200,0.305200,0.000478,-1.600000,0,1,3.062,14.561068,-1.538200
9897,2026-05-16T12:40:43.984,0.305150,0.000478,-1.600000,0,1,3.073,14.560431,-1.538194
9898,2026-05-16T12:40:48.001,0.305100,0.000478,-1.600000,0,1,3.322,14.562871,-1.538116
9899,2026-05-16T12:40:52.200,0.305050,0.000478,10.600000,0,4,3.500,1.151255,-3.448911
9900,2026-05-16T12:40:56.534,0.305000,0.000478,10.600000,0,4,3.519,1.129137,-3.435843
9901,2026-05-16T12:41:00.286,0.304950,0.000478,-1.600000,0,1,3.040,14.577316,-1.532082
9902,2026-05-16T12:41:04.378,0.304900,0.000478,10.600000,0,4,3.376,1.110809,-3.431296
9903,2026-05-16T12:41:08.309,0.304850,0.000478,-1.600000,0,1,3.223,14.545794,-1.529559
9904,2026-05-16T12:41:12.872,0.304800,0.000478,8.200000,0,3,3.812,4.303665,-2.444963
9905,2026-05-16T12:41:17.119,0.304750,0.000478,10.600000,0,4,3.532,1.116147,-3.364687
9906,2026-05-16T12:41:20.803,0.304700,0.000478,-2.000000,0,1,2.955,14.535011,-1.528916
9907,2026-05-16T12:41:23.766,0.304650,0.000478,0.400000,0,2,2.262,12.057563,-2.113867
9908,2026-05-16T12:41:27.446,0.304600,0.000478,-1.600000,0,1,2.973,14.522303,-1.532529
9909,2026-05-16T12:41:31.346,0.304550,0.000478,-1.600000,0,1,3.185,14.502815,-1.532926
9910,2026-05-16T12:41:34.330,0.304500,0.000478,10.700000,0,4,2.229,1.132717,-3.347694
9911,2026-05-16T12:41:38.144,0.304450,0.000478,-1.600000,0,1,3.105,14.517492,-1.535720
9912,2026-05-16T12:41:40.609,0.304400,0.000478,0.800000,0,2,1.725,12.067514,-2.123101
9913,2026-05-16T12:41:44.875,0.304350,0.000478,8.200000,0,3,3.526,4.260373,-2.443738
9914,2026-05-16T12:41:49.025,0.304300,0.000478,10.600000,0,4,3.447,1.132045,-3.389177
9915,2026-05-16T12:41:53.239,0.304250,0.000478,8.200000,0,3,3.509,4.180989,-2.460910
9916,2026-05-16T12:41:55.696,0.304200,0.000478,0.800000,0,2,1.739,12.209541,-2.145116
9917,2026-05-16T12:41:59.956,0.304150,0.000478,10.200000,0,4,3.520,1.123289,-3.402355
9918,2026-05-16T12:42:03.857,0.304100,0.000478,-1.600000,0,1,3.161,14.493072,-1.543225
